DATE,Actual,Prediction
2022-06-15,3789.99,3808.128298
2022-06-17,3674.84,3774.724223
2022-06-21,3764.79,3798.822177
2022-06-22,3759.89,3784.32802
2022-06-24,3911.74,3908.127136
2022-06-27,3900.11,3916.799175
2022-06-30,3785.38,3801.1677
2022-07-01,3825.33,3838.704217
2022-07-07,3902.62,3872.675414
2022-07-11,3854.43,3852.038071
2022-07-12,3818.8,3825.738489
2022-07-13,3801.78,3826.289214
2022-07-14,3790.38,3826.224914
2022-07-15,3863.16,3904.650492
2022-07-18,3830.85,3890.500747
2022-07-19,3936.69,3922.168778
2022-07-20,3959.9,3960.931431
2022-07-21,3998.95,3976.786711
2022-07-22,3961.63,3964.338146
2022-07-25,3966.84,3971.096903
2022-07-27,4023.61,4007.157421
2022-07-28,4072.43,4041.359437
2022-08-01,4118.63,4127.647017
2022-08-03,4155.17,4126.26651
2022-08-04,4151.94,4126.558007
2022-08-08,4140.06,4143.422482
2022-08-10,4210.24,4194.534567
2022-08-11,4207.27,4236.855196
2022-08-12,4280.15,4275.906445
2022-08-15,4297.14,4272.214803
2022-08-16,4305.2,4273.969743
2022-08-17,4274.04,4283.758095
2022-08-18,4283.74,4256.48898
2022-08-22,4137.99,4129.359638
2022-08-25,4199.12,4133.727396
2022-08-26,4057.66,4056.825668
2022-08-29,4030.61,4020.926338
2022-08-30,3986.16,3996.61128
2022-08-31,3955,3964.88756
2022-09-02,3924.26,3937.505557
2022-09-06,3908.19,3887.53799
2022-09-08,4006.18,4002.011887
2022-09-09,4067.36,4041.172683
2022-09-13,3932.69,3943.283018
2022-09-16,3873.33,3894.016387
2022-09-19,3899.89,3903.788554
2022-09-20,3855.93,3881.586311
2022-09-22,3757.99,3856.384372
2022-09-23,3693.23,3705.697333
2022-09-28,3719.04,3694.014485
2022-09-30,3585.62,3617.683007
2022-10-06,3744.52,3713.441861
2022-10-07,3639.66,3638.479552
2022-10-11,3588.84,3610.469634
2022-10-12,3577.03,3600.935011
2022-10-13,3669.91,3648.832139
2022-10-14,3583.07,3621.114009
2022-10-18,3719.98,3718.347683
2022-10-20,3665.78,3715.651974
2022-10-21,3752.75,3774.206111
2022-10-25,3859.11,3834.640868
2022-10-26,3830.6,3831.459793
2022-10-27,3807.3,3821.265764
2022-10-28,3901.06,3892.653193
2022-11-01,3856.1,3823.158131
2022-11-03,3719.89,3763.517492
2022-11-04,3770.55,3786.657511
2022-11-07,3806.8,3841.262817
2022-11-08,3828.11,3811.198059
2022-11-09,3748.57,3785.551973
2022-11-10,3956.37,3958.284765
2022-11-14,3957.25,3957.885952
2022-11-15,3991.73,3957.347718
2022-11-16,3958.79,3956.577451
2022-11-17,3946.56,3953.74977
2022-11-18,3965.34,3954.281883
2022-11-22,4003.58,3991.638698
2022-11-25,4026.12,4022.083208
2022-11-29,3957.63,3976.187377
2022-12-01,4076.57,4058.705289
2022-12-05,3998.84,3992.2052
2022-12-06,3941.26,3944.102122
2022-12-08,3963.51,3947.922398
2022-12-09,3934.38,3930.341907
2022-12-12,3990.56,3959.912429
2022-12-13,4019.65,3959.147605
2022-12-14,3995.32,3961.577415
2022-12-15,3895.75,3893.400567
2022-12-19,3817.66,3854.642634
2022-12-20,3821.62,3853.528515
2022-12-27,3829.25,3848.968337
2022-12-28,3783.22,3833.866226
2022-12-30,3839.5,3855.120766
2023-01-03,3824.14,3850.8211
2023-01-04,3852.97,3869.756116
2023-01-05,3808.1,3847.21368
2023-01-06,3895.08,3907.476757
2023-01-09,3892.09,3905.544855
2023-01-11,3969.61,3945.048462
2023-01-12,3983.17,4002.939736
2023-01-13,3999.09,4033.844022
2023-01-17,3990.97,4003.456436
2023-01-18,3928.86,3922.754637
2023-01-19,3898.85,3932.93666
2023-01-23,4019.81,4022.102791
2023-01-26,4060.43,4055.189047
2023-01-27,4070.56,4090.226704
2023-02-01,4119.21,4129.837272
2023-02-02,4179.76,4155.809883
2023-02-03,4136.48,4162.312298
2023-02-06,4111.08,4116.306471
2023-02-07,4164,4151.247013
2023-02-09,4081.5,4107.269879
2023-02-14,4136.13,4155.689173
2023-02-16,4090.41,4136.79601
2023-02-23,4012.32,4051.79715
2023-02-27,3982.24,3978.414976
2023-03-01,3951.39,3980.462917
2023-03-03,4045.64,4051.329455
2023-03-06,4048.42,4073.983924
2023-03-07,3986.37,4043.5645
2023-03-08,3992.01,4048.296733
2023-03-10,3861.59,3899.139309
2023-03-13,3855.76,3873.789354
2023-03-14,3919.29,3925.704096
2023-03-15,3891.93,3884.598375
2023-03-16,3960.28,3938.009173
2023-03-20,3951.57,3933.958962
2023-03-22,3936.97,3936.135601
2023-03-23,3948.72,3966.773072
2023-03-24,3970.99,3952.758999
2023-03-27,3977.53,3966.003383
2023-03-28,3971.27,3993.006625
2023-03-29,4027.81,4012.471866
2023-03-30,4050.83,4055.07045
2023-03-31,4109.31,4078.593607
2023-04-03,4124.51,4106.349694
2023-04-05,4090.38,4085.133474
2023-04-06,4105.02,4104.751107
2023-04-11,4108.94,4095.521634
2023-04-13,4146.22,4135.763412
2023-04-14,4137.64,4158.842285
2023-04-17,4151.32,4147.972417
2023-04-18,4154.87,4163.752565
2023-04-21,4133.52,4211.966109
2023-04-24,4137.04,4166.494083
2023-04-25,4071.63,4092.482705
2023-04-26,4055.99,4078.568572
2023-04-28,4169.48,4164.823273
2023-05-01,4167.87,4144.369293
2023-05-04,4061.22,4050.427507
2023-05-08,4138.12,4140.844689
2023-05-09,4119.17,4126.593991
2023-05-11,4130.62,4085.172169
2023-05-12,4124.08,4128.623693
2023-05-16,4109.9,4116.784465
2023-05-17,4158.77,4164.964391
2023-05-18,4198.05,4196.096677
2023-05-19,4191.98,4189.229681
2023-05-22,4192.63,4186.756962
2023-05-26,4205.45,4182.76544
2023-05-30,4205.52,4203.778734
2023-05-31,4179.83,4068.432316
2023-06-01,4221.02,4107.640633
2023-06-05,4273.79,4254.558053
2023-06-06,4283.85,4259.457479
2023-06-07,4267.52,4259.323486
2023-06-08,4293.93,4285.784982
2023-06-12,4338.93,4209.052067
2023-06-13,4369.01,4352.681577
2023-06-16,4409.59,4336.181339
2023-06-22,4381.89,4371.605397
2023-06-23,4348.33,4300.987916
2023-06-26,4328.82,4347.593337
2023-06-27,4378.41,4283.654064
2023-06-29,4396.44,4315.036364
2023-06-30,4450.38,4435.500657
2023-07-03,4455.59,4447.701415
2023-07-06,4411.59,4402.294088
2023-07-07,4398.95,4414.33613
2023-07-10,4409.53,4417.140194
2023-07-11,4439.26,4442.995331
2023-07-12,4472.16,4468.520046
2023-07-13,4510.04,4508.611302
2023-07-14,4505.42,4524.679742
2023-07-17,4522.79,4524.008197
2023-07-18,4554.98,4549.108392
2023-07-19,4565.72,4547.16381
2023-07-20,4534.87,4538.46688
2023-07-21,4536.34,4540.878787
2023-07-24,4554.64,4554.95144
2023-07-25,4567.46,4564.968627
2023-07-26,4566.75,4558.297846
2023-07-28,4582.23,4560.601438
2023-07-31,4588.96,4565.860879
2023-08-01,4576.73,4545.371872
2023-08-02,4513.39,4497.822417
2023-08-03,4501.89,4493.924547
2023-08-04,4478.03,4476.416432
2023-08-07,4518.44,4497.84858
2023-08-08,4499.38,4486.168473
2023-08-10,4468.83,4486.907036
2023-08-11,4464.05,4471.135426
2023-08-15,4437.86,4440.77811
2023-08-16,4404.33,4418.572978
2023-08-22,4387.55,4407.516854
2023-08-23,4436.01,4434.48862
2023-08-25,4405.71,4410.417394
2023-08-28,4433.31,4426.427494
2023-09-06,4465.48,4453.8409
2023-09-07,4451.14,4450.02116
2023-09-08,4457.49,4455.894263
2023-09-12,4461.9,4284.214581
2023-09-13,4467.44,4282.721408
2023-09-15,4450.32,4429.577838
2023-09-18,4453.53,4449.177529
2023-09-20,4402.2,4397.192064
2023-09-21,4330,4322.284642
2023-09-22,4320.06,4322.228823
2023-09-25,4337.44,4325.800499
2023-09-28,4299.7,4298.531818
2023-09-29,4288.05,4276.140975
